0	5784
1	47426
2	0224
3	169893
4	02689
5	38462
6	7907
7	0223
8	01285
9	5439
10	50692
11	28364
12	02942
13	48720
14	02301
15	01575
16	01249
17	0179
18	4604
19	64359
20	01200
21	6472
22	02049
23	0896
24	132103
25	0111
26	3182
27	0793
28	47575
29	0600
30	45652
31	4551
32	0198
33	0667
34	42797
35	01965
36	560555
37	32599
38	0183
39	64050
40	02624
41	27470
42	5163
43	4024
44	27958
45	28915
46	8064
47	01472
48	8772
49	7982
50	529996
51	0696
52	0298
53	9711
54	28184
55	75602
56	3216
57	4667
58	3499
59	7575
60	6073
61	01066
62	01645
63	02963
64	68558
65	01568
66	01791
67	31932
68	44032
69	5004
70	02854
71	5818
72	01056
73	02192
74	27750
75	01000
76	02210
77	0590
78	8214
79	02093
80	0131
81	0560
82	01576
83	0949
84	02673
85	0483
86	02433
87	38215
88	02517
89	01306
90	3485
91	253342
92	3743
93	0263
94	0543
95	078
96	90881
97	3385
98	043
99	02332
100	6838
101	3814
102	135915
103	35717
104	35674
105	01068
106	50265
107	584020
108	0926
109	02933
110	01144
111	01530
112	01975
113	5051
114	0610
115	3892
116	02694
117	6888
118	31358
119	02883
120	02226
121	5123
122	01218
123	18723
124	28787
125	02885
126	73514
127	01366
128	59051
129	02364
130	4027
131	2663
132	8802
133	85990
134	61049
135	02291
136	9763
137	02084
138	176838
139	0975
140	6904
141	9513
142	02518
143	48561
144	7820
145	7936
146	01186
147	28794
148	135019
149	31225
150	77715
151	01096
152	36796
153	01538
154	76232
155	5002
156	02606
157	0686
158	53762
159	41922
160	35341
161	01995
162	0639
163	50249
164	63609
165	0612
166	01709
167	9288
168	33167
169	33234
170	01035
171	2704
172	01909
173	5062
174	0718
175	4728
176	0779
177	37887
178	6794
179	47916
180	2654
181	02593
182	48538
183	30659
184	26580
185	132041
186	8025
187	01515
188	3061
189	01511
190	0726
191	0345
192	02828
193	02910
194	0946
195	124991
196	4530
197	01952
198	01717
199	0226
200	01847
201	3770
202	5959
203	01884
204	8364
205	02566
206	31836
207	02159
208	02211
209	16997
210	3508
211	02734
212	23953
213	7549
214	100147
215	53329
216	0256
217	9180
218	01162
219	0818
220	8207
221	02532
222	0304
223	64912
224	9774
225	01834
226	01861
227	02140
228	01017
229	5801
230	600103
231	02167
232	3762
233	15544
234	7773
235	133246
236	50727
237	2719
238	02122
239	57589
240	35471
241	01526
242	3755
243	9671
244	35679
245	9448
246	0173
247	02546
248	133817
249	135323
250	6367
251	53760
252	34850
253	0511
254	50075
255	50740
256	01836
257	0708
258	49200
259	02651
260	0614
261	50629
262	83267
263	02347
264	02037
265	01204
266	01569
267	02297
268	0393
269	01712
270	61484
271	02861
272	176257
273	6916
274	50928
275	0778
276	3641
277	02806
278	3759
279	8024
280	28689
281	31472
282	9606
283	3750
284	28001
285	3012
286	4658
287	02319
288	027
289	02370
290	45267
291	0392
292	0935
293	28971
294	0763
295	85412
296	18332
297	50671
298	0549
299	50730
300	37943
301	7726
302	27810
303	465284
304	3047
305	02696
306	02787
307	17303
308	01327
309	35718
310	0877
311	01931
312	0323
313	01566
314	0303
315	6823
316	01593
317	9014
318	01853
319	10119
320	0430
321	31847
322	5852
323	77780
324	0768
325	01319
326	9130
327	28748
328	90630
329	02721
330	01195
331	580604
332	26537
333	01564
334	02776
335	27953
336	75984
337	02164
338	0774
339	63723
340	01769
341	01339
342	01167
343	45863
344	02786
345	0126
346	17642
347	8428
348	0811
349	33281
350	6129
351	10033
352	02768
353	9741
354	0421
355	35544
356	2788
357	6443
358	2676
359	75401
360	6439
361	35482
362	9332
363	25348
364	3395
365	37961
366	7507
367	32150
368	28802
369	60654
370	02103
371	02902
372	24859
373	7494
374	0887
375	6775
376	01820
377	135574
378	4305
379	02495
380	73282
381	01143
382	41934
383	49575
384	8049
385	8070
386	0703
387	01074
388	5164
389	4317
390	02096
391	51065
392	01297
393	9653
394	102524
395	0809
396	4042
397	291342
398	02852
399	3638
400	0654
401	28934
402	3640
403	135975
404	01283
405	4875
406	35498
407	28445
408	36793
409	4466
410	0645
411	63618
412	490877
413	6762
414	35530
415	01765
416	02913
417	01987
418	102484
419	0772
420	01716
421	84500
422	02139
423	8887
424	02235
425	681848
426	8104
427	0638
428	0820
429	02555
430	22984
431	48684
432	37670
433	421707
434	01867
435	01063
436	23403
437	31263
438	50172
439	02448
440	02480
441	38561
442	101278
443	02771
444	01493
445	01461
446	28593
447	50859
448	0611
