0	http://purl.obolibrary.org/obo/DOID:0001816
1	http://purl.obolibrary.org/obo/DOID:0002116
2	http://purl.obolibrary.org/obo/DOID:0014667
3	http://purl.obolibrary.org/obo/DOID:0040001
4	http://purl.obolibrary.org/obo/DOID:0040002
5	http://purl.obolibrary.org/obo/DOID:0040003
6	http://purl.obolibrary.org/obo/DOID:0040004
7	http://purl.obolibrary.org/obo/DOID:0040005
8	http://purl.obolibrary.org/obo/DOID:0040006
9	http://purl.obolibrary.org/obo/DOID:0040007
10	http://purl.obolibrary.org/obo/DOID:0040008
11	http://purl.obolibrary.org/obo/DOID:0040009
12	http://purl.obolibrary.org/obo/DOID:0040010
13	http://purl.obolibrary.org/obo/DOID:0040011
14	http://purl.obolibrary.org/obo/DOID:0040012
15	http://purl.obolibrary.org/obo/DOID:0040013
16	http://purl.obolibrary.org/obo/DOID:0040014
17	http://purl.obolibrary.org/obo/DOID:0040015
18	http://purl.obolibrary.org/obo/DOID:0040016
19	http://purl.obolibrary.org/obo/DOID:0040017
20	http://purl.obolibrary.org/obo/DOID:0040018
21	http://purl.obolibrary.org/obo/DOID:0040019
22	http://purl.obolibrary.org/obo/DOID:0040020
23	http://purl.obolibrary.org/obo/DOID:0040021
24	http://purl.obolibrary.org/obo/DOID:0040022
25	http://purl.obolibrary.org/obo/DOID:0040023
26	http://purl.obolibrary.org/obo/DOID:0040024
27	http://purl.obolibrary.org/obo/DOID:0040025
28	http://purl.obolibrary.org/obo/DOID:0040026
29	http://purl.obolibrary.org/obo/DOID:0040027
30	http://purl.obolibrary.org/obo/DOID:0040028
31	http://purl.obolibrary.org/obo/DOID:0040029
32	http://purl.obolibrary.org/obo/DOID:0040030
33	http://purl.obolibrary.org/obo/DOID:0040031
34	http://purl.obolibrary.org/obo/DOID:0040032
35	http://purl.obolibrary.org/obo/DOID:0040033
36	http://purl.obolibrary.org/obo/DOID:0040034
37	http://purl.obolibrary.org/obo/DOID:0040035
38	http://purl.obolibrary.org/obo/DOID:0040036
39	http://purl.obolibrary.org/obo/DOID:0040037
40	http://purl.obolibrary.org/obo/DOID:0040038
41	http://purl.obolibrary.org/obo/DOID:0040040
42	http://purl.obolibrary.org/obo/DOID:0040041
43	http://purl.obolibrary.org/obo/DOID:0040042
44	http://purl.obolibrary.org/obo/DOID:0040043
45	http://purl.obolibrary.org/obo/DOID:0040044
46	http://purl.obolibrary.org/obo/DOID:0040045
47	http://purl.obolibrary.org/obo/DOID:0040046
48	http://purl.obolibrary.org/obo/DOID:0040047
49	http://purl.obolibrary.org/obo/DOID:0040048
50	http://purl.obolibrary.org/obo/DOID:0040049
51	http://purl.obolibrary.org/obo/DOID:0040050
52	http://purl.obolibrary.org/obo/DOID:0040051
53	http://purl.obolibrary.org/obo/DOID:0040052
54	http://purl.obolibrary.org/obo/DOID:0040053
55	http://purl.obolibrary.org/obo/DOID:0040054
56	http://purl.obolibrary.org/obo/DOID:0040055
57	http://purl.obolibrary.org/obo/DOID:0040056
58	http://purl.obolibrary.org/obo/DOID:0040057
59	http://purl.obolibrary.org/obo/DOID:0040058
60	http://purl.obolibrary.org/obo/DOID:0040059
61	http://purl.obolibrary.org/obo/DOID:0040060
62	http://purl.obolibrary.org/obo/DOID:0040061
63	http://purl.obolibrary.org/obo/DOID:0040062
64	http://purl.obolibrary.org/obo/DOID:0040063
65	http://purl.obolibrary.org/obo/DOID:0040064
66	http://purl.obolibrary.org/obo/DOID:0040065
67	http://purl.obolibrary.org/obo/DOID:0040066
68	http://purl.obolibrary.org/obo/DOID:0040067
69	http://purl.obolibrary.org/obo/DOID:0040068
70	http://purl.obolibrary.org/obo/DOID:0040069
71	http://purl.obolibrary.org/obo/DOID:0040070
72	http://purl.obolibrary.org/obo/DOID:0040071
73	http://purl.obolibrary.org/obo/DOID:0040072
74	http://purl.obolibrary.org/obo/DOID:0040073
75	http://purl.obolibrary.org/obo/DOID:0040074
76	http://purl.obolibrary.org/obo/DOID:0040075
77	http://purl.obolibrary.org/obo/DOID:0040076
78	http://purl.obolibrary.org/obo/DOID:0040077
79	http://purl.obolibrary.org/obo/DOID:0040078
80	http://purl.obolibrary.org/obo/DOID:0040079
81	http://purl.obolibrary.org/obo/DOID:0040080
82	http://purl.obolibrary.org/obo/DOID:0040081
83	http://purl.obolibrary.org/obo/DOID:0040082
84	http://purl.obolibrary.org/obo/DOID:0040083
85	http://purl.obolibrary.org/obo/DOID:0040084
86	http://purl.obolibrary.org/obo/DOID:0040085
87	http://purl.obolibrary.org/obo/DOID:0040086
88	http://purl.obolibrary.org/obo/DOID:0040087
89	http://purl.obolibrary.org/obo/DOID:0040088
90	http://purl.obolibrary.org/obo/DOID:0040089
91	http://purl.obolibrary.org/obo/DOID:0040090
92	http://purl.obolibrary.org/obo/DOID:0040091
93	http://purl.obolibrary.org/obo/DOID:0040092
94	http://purl.obolibrary.org/obo/DOID:0040093
95	http://purl.obolibrary.org/obo/DOID:0040094
96	http://purl.obolibrary.org/obo/DOID:0040095
97	http://purl.obolibrary.org/obo/DOID:0040096
98	http://purl.obolibrary.org/obo/DOID:0040097
99	http://purl.obolibrary.org/obo/DOID:0040098
100	http://purl.obolibrary.org/obo/DOID:0040099
101	http://purl.obolibrary.org/obo/DOID:0040100
102	http://purl.obolibrary.org/obo/DOID:0040101
103	http://purl.obolibrary.org/obo/DOID:0040102
104	http://purl.obolibrary.org/obo/DOID:0040103
105	http://purl.obolibrary.org/obo/DOID:0040104
106	http://purl.obolibrary.org/obo/DOID:0050001
107	http://purl.obolibrary.org/obo/DOID:0050002
108	http://purl.obolibrary.org/obo/DOID:0050003
109	http://purl.obolibrary.org/obo/DOID:0050004
110	http://purl.obolibrary.org/obo/DOID:0050007
111	http://purl.obolibrary.org/obo/DOID:0050009
112	http://purl.obolibrary.org/obo/DOID:0050010
113	http://purl.obolibrary.org/obo/DOID:0050011
114	http://purl.obolibrary.org/obo/DOID:0050012
115	http://purl.obolibrary.org/obo/DOID:0050013
116	http://purl.obolibrary.org/obo/DOID:0050014
117	http://purl.obolibrary.org/obo/DOID:0050015
118	http://purl.obolibrary.org/obo/DOID:0050024
119	http://purl.obolibrary.org/obo/DOID:0050025
120	http://purl.obolibrary.org/obo/DOID:0050026
121	http://purl.obolibrary.org/obo/DOID:0050032
122	http://purl.obolibrary.org/obo/DOID:0050035
123	http://purl.obolibrary.org/obo/DOID:0050041
124	http://purl.obolibrary.org/obo/DOID:0050042
125	http://purl.obolibrary.org/obo/DOID:0050043
126	http://purl.obolibrary.org/obo/DOID:0050046
127	http://purl.obolibrary.org/obo/DOID:0050047
128	http://purl.obolibrary.org/obo/DOID:0050050
129	http://purl.obolibrary.org/obo/DOID:0050051
130	http://purl.obolibrary.org/obo/DOID:0050052
131	http://purl.obolibrary.org/obo/DOID:0050053
132	http://purl.obolibrary.org/obo/DOID:0050059
133	http://purl.obolibrary.org/obo/DOID:0050061
134	http://purl.obolibrary.org/obo/DOID:0050063
135	http://purl.obolibrary.org/obo/DOID:0050065
136	http://purl.obolibrary.org/obo/DOID:0050066
137	http://purl.obolibrary.org/obo/DOID:0050067
138	http://purl.obolibrary.org/obo/DOID:0050068
139	http://purl.obolibrary.org/obo/DOID:0050069
140	http://purl.obolibrary.org/obo/DOID:0050070
141	http://purl.obolibrary.org/obo/DOID:0050072
142	http://purl.obolibrary.org/obo/DOID:0050073
143	http://purl.obolibrary.org/obo/DOID:0050074
144	http://purl.obolibrary.org/obo/DOID:0050075
145	http://purl.obolibrary.org/obo/DOID:0050078
146	http://purl.obolibrary.org/obo/DOID:0050079
147	http://purl.obolibrary.org/obo/DOID:0050080
148	http://purl.obolibrary.org/obo/DOID:0050082
149	http://purl.obolibrary.org/obo/DOID:0050083
150	http://purl.obolibrary.org/obo/DOID:0050103
151	http://purl.obolibrary.org/obo/DOID:0050104
152	http://purl.obolibrary.org/obo/DOID:0050105
153	http://purl.obolibrary.org/obo/DOID:0050106
154	http://purl.obolibrary.org/obo/DOID:0050107
155	http://purl.obolibrary.org/obo/DOID:0050108
156	http://purl.obolibrary.org/obo/DOID:0050110
157	http://purl.obolibrary.org/obo/DOID:0050111
158	http://purl.obolibrary.org/obo/DOID:0050112
159	http://purl.obolibrary.org/obo/DOID:0050113
160	http://purl.obolibrary.org/obo/DOID:0050115
161	http://purl.obolibrary.org/obo/DOID:0050116
162	http://purl.obolibrary.org/obo/DOID:0050117
163	http://purl.obolibrary.org/obo/DOID:0050118
164	http://purl.obolibrary.org/obo/DOID:0050119
165	http://purl.obolibrary.org/obo/DOID:0050120
166	http://purl.obolibrary.org/obo/DOID:0050123
167	http://purl.obolibrary.org/obo/DOID:0050125
168	http://purl.obolibrary.org/obo/DOID:0050126
169	http://purl.obolibrary.org/obo/DOID:0050127
170	http://purl.obolibrary.org/obo/DOID:0050129
171	http://purl.obolibrary.org/obo/DOID:0050130
172	http://purl.obolibrary.org/obo/DOID:0050131
173	http://purl.obolibrary.org/obo/DOID:0050132
174	http://purl.obolibrary.org/obo/DOID:0050133
175	http://purl.obolibrary.org/obo/DOID:0050134
176	http://purl.obolibrary.org/obo/DOID:0050135
177	http://purl.obolibrary.org/obo/DOID:0050136
178	http://purl.obolibrary.org/obo/DOID:0050138
179	http://purl.obolibrary.org/obo/DOID:0050139
180	http://purl.obolibrary.org/obo/DOID:0050140
181	http://purl.obolibrary.org/obo/DOID:0050141
182	http://purl.obolibrary.org/obo/DOID:0050143
183	http://purl.obolibrary.org/obo/DOID:0050144
184	http://purl.obolibrary.org/obo/DOID:0050145
185	http://purl.obolibrary.org/obo/DOID:0050147
186	http://purl.obolibrary.org/obo/DOID:0050148
187	http://purl.obolibrary.org/obo/DOID:0050150
188	http://purl.obolibrary.org/obo/DOID:0050151
189	http://purl.obolibrary.org/obo/DOID:0050152
190	http://purl.obolibrary.org/obo/DOID:0050153
191	http://purl.obolibrary.org/obo/DOID:0050154
192	http://purl.obolibrary.org/obo/DOID:0050155
193	http://purl.obolibrary.org/obo/DOID:0050156
194	http://purl.obolibrary.org/obo/DOID:0050157
195	http://purl.obolibrary.org/obo/DOID:0050158
196	http://purl.obolibrary.org/obo/DOID:0050159
197	http://purl.obolibrary.org/obo/DOID:0050160
198	http://purl.obolibrary.org/obo/DOID:0050161
199	http://purl.obolibrary.org/obo/DOID:0050162
200	http://purl.obolibrary.org/obo/DOID:0050163
201	http://purl.obolibrary.org/obo/DOID:0050164
202	http://purl.obolibrary.org/obo/DOID:0050165
203	http://purl.obolibrary.org/obo/DOID:0050166
204	http://purl.obolibrary.org/obo/DOID:0050167
205	http://purl.obolibrary.org/obo/DOID:0050168
206	http://purl.obolibrary.org/obo/DOID:0050169
207	http://purl.obolibrary.org/obo/DOID:0050170
208	http://purl.obolibrary.org/obo/DOID:0050171
209	http://purl.obolibrary.org/obo/DOID:0050172
210	http://purl.obolibrary.org/obo/DOID:0050173
211	http://purl.obolibrary.org/obo/DOID:0050174
212	http://purl.obolibrary.org/obo/DOID:0050175
213	http://purl.obolibrary.org/obo/DOID:0050177
