0	9	2
0	346	1
2	424	-2
2	177	-1
4	614	-4
6	36	-1
7	543	-1
7	198	7
8	355	-1
9	181	-1
12	498	3
13	412	-1
13	615	-1
13	89	-1
14	44	-1
14	601	-1
14	544	2
14	525	3
14	344	-1
14	244	-1
17	212	1
17	397	-1
19	247	2
19	102	-1
19	369	-1
19	476	-1
19	499	1
19	64	2
19	522	-1
19	346	-1
19	608	-2
19	410	-1
19	309	-2
21	106	3
21	203	1
21	59	8
21	330	-1
21	441	5
21	452	0
21	567	-2
21	118	-1
21	36	1
21	451	-1
21	38	-1
21	509	-1
21	375	1
21	44	-2
21	183	-3
21	332	-1
21	616	-1
21	240	-1
21	19	1
21	499	1
21	168	-1
21	172	1
22	290	1
23	264	1
24	522	-1
27	305	-1
28	439	-2
29	384	-1
29	273	-1
29	536	-2
31	41	-1
31	367	-5
31	511	-1
31	141	5
31	565	5
31	264	-9
31	571	-3
31	187	-1
31	495	-1
31	97	-1
31	515	-2
31	205	2
31	104	2
31	562	-3
31	158	1
31	202	-2
31	215	3
31	307	-3
31	424	-2
31	5	-1
31	292	1
31	127	-2
31	218	-1
31	559	2
31	209	-2
31	384	2
31	563	-2
31	89	-2
31	594	-1
33	457	-2
33	563	-2
34	133	-1
35	540	1
36	351	1
37	38	1
37	3	-1
37	247	-1
37	301	5
37	268	-2
37	168	-2
37	250	-4
37	273	-2
37	216	-1
37	480	1
37	476	14
37	44	-1
37	465	-1
37	353	2
37	531	-2
37	257	-3
37	282	1
37	581	-2
37	288	-2
37	287	-2
37	240	-5
37	106	7
38	177	1
39	346	-1
40	44	1
41	567	-1
41	183	-1
41	273	-1
41	525	-2
41	44	-1
42	304	-1
42	89	1
42	300	-1
42	581	-1
42	301	3
44	475	1
44	574	-1
44	476	1
45	44	4
45	399	2
46	456	2
47	261	-1
47	384	-1
48	40	2
48	109	-2
50	43	2
51	608	1
51	236	1
51	205	-1
51	64	1
53	449	-2
53	421	-1
54	243	3
55	355	-1
55	412	-1
56	476	1
57	438	1
58	142	-1
58	295	-1
58	614	-2
58	580	-1
58	144	3
58	239	-2
58	367	2
58	314	-2
58	276	1
58	456	-2
58	155	-2
58	492	-2
58	521	-1
58	104	2
59	446	-1
59	441	2
62	605	-1
62	160	-1
62	478	-2
64	566	1
64	498	1
64	240	-1
64	110	-1
64	38	-1
64	372	4
64	106	-2
64	89	-1
65	475	-3
66	92	2
68	191	4
68	177	-1
68	292	1
68	250	8
68	179	-1
69	522	2
70	212	1
72	412	1
72	155	-1
72	285	-1
72	86	3
72	389	3
72	615	2
72	183	-1
72	153	-3
72	477	-1
72	239	2
74	397	-1
74	314	-1
75	498	1
75	229	-1
76	190	-3
76	386	-1
77	6	2
77	39	-1
78	239	3
78	141	-2
80	475	1
82	43	2
82	36	-7
82	135	-3
82	410	-1
82	60	-1
82	580	-1
82	273	-1
82	183	-3
82	254	-1
82	199	2
82	384	-2
83	18	1
83	593	-1
83	414	1
83	8	2
83	244	-1
85	540	1
88	346	-1
88	423	-1
89	264	1
89	215	1
89	343	-1
89	162	-1
90	472	-1
91	246	-1
91	558	2
91	493	3
91	560	7
91	444	-1
91	367	-1
92	201	-6
92	449	-3
93	401	1
94	36	-1
95	39	-4
96	372	-1
98	209	-2
99	233	1
99	205	-1
99	106	2
100	106	-1
100	476	-1
100	606	-1
100	393	-2
100	346	1
102	367	-1
104	57	1
104	422	3
104	7	-3
105	511	-1
105	225	-4
105	256	-1
105	384	2
105	515	-1
105	274	-1
108	281	-1
110	184	-3
111	22	-1
114	22	-1
115	63	-1
115	476	2
115	543	-1
115	438	2
116	292	-1
116	605	-1
116	307	-1
116	511	-1
116	384	-1
116	213	-3
116	355	-1
116	101	-1
116	563	-1
117	273	-4
117	254	-1
117	601	-1
117	536	5
117	456	-1
117	384	1
118	215	2
118	162	-1
118	187	-2
118	97	-1
118	458	-1
118	264	2
121	247	-2
121	250	-1
122	33	-1
123	118	2
124	39	1
125	66	-2
125	580	-1
125	31	-6
125	2	-1
125	573	-1
126	395	-2
127	538	-1
127	416	-2
127	548	-2
127	32	-2
127	598	-2
129	392	3
130	167	2
133	445	1
133	32	-1
133	140	1
133	113	1
133	334	1
133	374	1
134	342	-1
134	441	-1
134	295	-1
135	202	-1
135	518	-1
136	179	-1
137	582	1
137	199	-3
137	489	1
137	350	-3
138	438	1
138	183	-1
138	476	6
140	601	-3
140	536	-2
140	344	-1
140	384	-2
140	213	-1
140	367	-1
141	206	-2
142	225	1
143	102	1
144	393	1
145	554	-1
145	393	-1
145	456	6
145	543	-1
146	382	-2
146	401	-1
146	114	-1
146	487	-1
146	617	-2
147	236	-1
147	57	1
147	424	-1
148	43	1
148	292	2
149	601	-1
151	268	-1
152	101	1
152	213	-3
153	101	-2
153	213	-3
154	397	-1
154	314	-1
155	384	-1
155	95	1
155	533	-1
155	225	-1
156	496	-1
156	39	6
157	41	-1
162	466	-1
162	105	1
162	268	-1
165	264	6
165	563	3
165	160	-1
165	345	-2
165	478	1
168	439	-4
168	302	-1
168	528	-1
168	169	-1
170	340	-1
171	563	-3
172	264	-1
174	600	-1
175	36	2
176	542	-1
176	423	1
176	97	-1
176	17	1
176	606	-1
176	346	1
177	239	-1
178	301	0
178	247	-1
178	297	-2
180	588	1
180	141	-2
180	215	-1
180	173	3
180	89	-1
181	506	-1
181	349	-1
183	102	1
183	522	-1
185	384	-7
185	536	-4
185	266	-1
186	303	-2
186	395	-3
186	11	-1
189	559	-1
190	264	-1
191	559	-1
192	506	1
194	505	1
194	454	-1
195	475	1
196	209	-1
196	66	-1
197	292	-3
199	593	3
200	476	2
200	507	2
200	535	-1
202	475	-3
203	385	-1
204	202	-1
206	454	-1
207	229	1
211	349	-1
212	543	1
212	75	-1
213	202	2
214	573	-1
214	456	-4
214	31	-3
214	580	-1
215	48	-5
215	169	-1
217	367	-1
217	205	2
217	565	-1
218	518	1
220	66	-1
220	209	-1
222	245	-1
222	180	-1
222	554	-1
222	467	2
224	105	-2
225	346	-1
226	236	-1
227	205	1
227	102	-2
229	605	-2
230	482	-1
230	373	-1
230	605	-1
230	563	-1
231	385	1
232	493	1
232	43	-2
233	440	-2
233	318	-1
233	32	1
234	157	-1
234	60	1
234	525	1
237	489	3
237	582	2
