0	01254
1	01276
2	0990
3	070
4	0899
5	0492
6	01434
7	0917
8	0552
9	0595
10	0449
11	0205
12	0505
13	01233
14	01119
15	012
16	0824
17	0243
18	0622
19	0250
20	0255
21	0564
22	049
23	0833
24	0252
25	0427
26	0195
27	01397
28	0802
29	01108
30	0568
31	0401
32	0582
33	01326
34	0963
35	01085
36	01009
37	071
38	0459
39	01019
40	0153
41	0540
42	0136
43	0112
44	01353
45	0771
46	01175
47	01318
48	01302
49	0524
50	0997
51	0486
52	017
53	0414
54	0497
55	01232
56	028
57	0573
58	053
59	01419
60	0615
61	0349
62	01095
63	050
64	0406
65	0651
66	0536
67	0473
68	0288
69	0248
70	0244
71	00
72	0192
73	092
74	01315
75	0773
76	01204
77	01431
78	01161
79	0545
80	0656
81	0218
82	01338
83	0324
84	0382
85	01088
86	0465
87	0373
88	0428
89	0661
90	01308
91	0215
92	01007
93	0688
94	0890
95	01215
96	0956
97	0467
98	01222
99	01229
100	0155
101	0374
102	0433
103	0358
104	0945
105	0623
106	0276
107	054
108	0978
109	0313
110	0665
111	0566
112	080
113	0226
114	0590
115	01155
116	01412
117	01398
118	0658
119	0549
120	0670
121	01063
122	081
123	0785
124	01382
125	0172
126	0493
127	0739
128	0217
129	0228
130	0648
131	0400
132	07
133	0292
134	0750
135	01183
136	0992
137	0258
138	0544
139	0663
140	0199
141	0106
142	01053
143	0925
144	0761
145	01194
146	0278
147	0991
148	01347
149	01373
150	0147
151	0518
152	01415
153	0905
154	01317
155	0611
156	01260
157	0836
158	011
159	0457
160	0287
161	01084
162	0516
163	0594
164	01047
165	01343
166	0667
167	01306
168	0798
169	0528
170	0642
171	01282
172	0638
173	0129
174	01358
175	0891
176	0426
177	0194
178	01209
179	0508
180	020
181	0937
182	0257
183	0926
184	037
185	01112
186	01210
187	0453
188	0111
189	0481
190	0637
191	0101
192	0939
193	0602
194	01124
195	0655
196	0585
197	0588
198	0674
199	0322
200	0710
201	0378
202	0650
203	0961
204	0346
205	0454
206	01129
207	0598
208	0501
209	0397
210	0490
211	044
212	01154
213	01001
214	0174
215	01374
216	0488
217	01200
218	01184
219	0293
220	0586
221	0601
222	01296
223	039
224	0693
225	0283
226	0484
227	0870
228	0614
229	0629
230	01099
231	0960
232	01146
233	0795
234	033
235	0221
236	0437
237	01275
238	01156
239	01196
240	0664
241	01054
242	0521
243	0160
244	0830
245	0277
246	065
247	0831
248	0105
249	0503
250	01248
251	01331
252	01089
253	0270
254	01178
255	0138
256	0122
257	0512
258	01015
259	0237
260	0579
261	027
262	0430
263	0364
264	0245
265	01167
266	0851
267	01113
268	0128
269	01334
270	0338
271	0840
272	019
273	0541
274	0652
275	0783
276	08
277	0196
278	01130
279	0510
280	0352
281	01174
282	0679
283	01251
284	0599
285	0154
286	0156
287	01190
288	0494
289	0774
290	01056
291	0434
292	01018
293	0169
294	0967
295	0712
296	0423
297	0804
298	0393
299	01142
300	01280
301	0519
302	0752
303	01399
304	0343
305	0333
306	0235
307	0721
308	0929
309	0208
310	0534
311	01335
312	0640
313	0340
314	01059
315	0832
316	01270
317	0220
318	0131
319	018
320	0633
321	0366
322	01057
323	0514
324	0786
325	078
326	0171
327	0999
328	01185
329	0214
330	0450
331	0593
332	0871
333	0416
334	0230
335	0298
336	0314
337	0538
338	0950
339	0158
340	0690
341	0639
342	0659
343	0697
344	0669
345	01064
346	01169
