0	326	1
1	117	1
1	71	1
2	326	1
3	326	0
4	132	1
4	349	1
5	326	3
6	237	1
6	326	-1
7	347	1
7	164	1
8	47	1
9	406	1
9	13	1
9	258	-1
10	206	1
10	330	1
11	326	2
13	201	1
15	326	4
15	280	2
15	164	1
16	326	1
16	241	1
17	37	-1
18	326	3
19	326	1
20	13	1
21	105	1
22	326	1
23	394	1
23	326	1
24	326	1
24	90	2
25	266	1
26	339	1
26	224	2
26	18	1
26	314	1
26	71	1
27	326	1
28	164	1
32	330	1
32	196	1
32	314	1
33	71	2
34	280	3
34	326	5
35	365	-1
35	330	1
35	142	2
36	76	2
37	255	1
39	326	14
39	139	1
39	87	1
41	139	1
44	255	1
44	330	1
44	315	1
45	326	1
46	40	1
47	164	1
48	326	1
49	37	1
50	326	1
51	197	2
52	201	1
52	402	1
52	323	1
53	326	2
54	280	1
54	99	1
56	326	1
57	139	1
59	312	1
60	87	1
60	356	1
61	233	1
61	313	1
64	326	1
65	326	1
66	314	1
68	71	4
69	87	1
71	326	2
72	234	1
72	109	2
73	326	4
76	197	1
77	314	1
79	240	1
80	326	10
81	13	2
82	312	1
83	139	1
85	305	2
85	234	1
86	206	1
87	326	3
88	326	3
88	40	1
90	194	-1
90	324	-1
91	30	1
92	30	1
93	326	2
94	188	1
95	99	1
96	335	1
96	164	2
97	326	-1
98	314	1
99	224	1
101	326	1
103	132	1
104	255	1
105	164	1
107	326	7
108	99	2
109	404	1
110	164	1
111	3	1
112	164	1
113	312	0
114	75	1
115	326	1
116	30	1
117	143	1
118	234	1
118	326	2
120	99	1
121	206	1
122	11	1
123	13	1
124	326	1
125	352	1
127	143	1
127	247	1
127	301	1
127	392	1
128	326	1
129	206	1
130	87	1
130	280	1
130	326	10
131	330	1
135	326	1
136	326	1
137	240	1
138	87	1
138	312	1
140	353	-1
142	326	1
144	188	2
145	347	1
145	206	1
145	164	1
146	275	1
149	280	1
150	326	1
151	326	1
152	323	2
152	287	3
152	255	3
152	164	1
153	87	1
154	326	1
155	326	1
157	326	1
159	280	2
159	155	-1
159	326	1
161	31	2
162	305	1
163	273	1
163	90	1
163	206	1
164	314	1
164	257	1
164	49	1
165	57	1
166	326	1
167	326	2
168	326	3
168	382	2
169	361	1
170	329	1
171	326	6
172	49	1
173	312	1
174	326	1
175	352	1
179	49	-1
180	326	1
183	314	-1
184	326	4
185	373	1
187	326	2
187	37	1
188	326	1
189	302	1
190	139	3
191	280	1
191	326	2
193	280	1
194	314	1
195	105	-1
196	61	1
198	326	-1
199	369	1
199	284	1
200	144	1
201	255	1
202	326	1
203	255	2
204	13	1
206	208	1
207	329	2
207	129	1
207	206	1
207	339	1
208	312	1
212	326	12
213	326	3
213	111	1
214	333	1
214	28	-1
214	272	1
214	164	1
215	326	1
216	376	2
216	294	1
216	259	1
217	330	1
217	255	1
217	139	1
218	326	4
219	326	1
220	326	1
221	312	1
225	326	1
226	326	2
227	326	3
228	39	2
229	5	1
232	326	4
234	71	-1
235	353	1
236	255	1
237	326	5
238	318	1
238	206	1
239	326	1
240	177	1
240	326	4
241	326	1
242	139	1
243	164	1
244	326	1
245	144	1
246	326	2
247	57	1
248	255	1
249	255	3
249	87	1
252	333	2
253	13	1
254	326	4
254	40	3
255	164	2
255	155	1
257	326	1
261	326	2
262	396	-1
262	164	-1
263	144	1
264	87	1
265	326	3
267	326	7
268	206	1
268	47	1
269	289	2
269	109	1
270	326	1
271	326	3
272	324	1
273	326	1
275	341	1
276	326	1
278	8	1
279	87	1
279	164	1
280	368	1
280	326	1
281	91	1
281	200	1
282	13	1
283	326	2
284	326	3
284	117	1
285	206	-1
287	326	-1
289	238	1
289	382	1
291	87	2
292	206	1
292	326	1
293	240	3
294	382	3
295	332	1
295	97	1
295	255	-1
296	319	1
297	266	1
297	49	-1
298	132	1
299	326	2
300	326	1
301	326	1
302	255	1
302	71	1
303	385	1
304	216	1
304	314	-1
305	326	4
306	105	1
307	326	1
308	11	1
309	26	1
309	169	1
310	356	1
310	326	6
311	47	1
312	326	-1
313	164	1
314	396	1
315	326	1
315	132	1
316	326	1
317	201	2
318	87	1
319	326	1
320	326	2
320	115	1
322	326	7
322	356	1
323	122	1
324	207	1
324	153	1
324	3	1
324	264	1
325	77	2
327	347	1
327	164	1
328	88	2
328	326	5
329	244	1
329	332	1
330	326	0
331	314	1
331	326	1
334	312	1
335	326	1
336	144	1
337	326	1
338	164	-1
339	326	1
340	190	1
341	326	1
343	109	1
343	13	2
343	326	1
343	408	1
344	164	1
347	326	3
349	164	1
350	326	3
350	270	2
350	87	1
351	326	0
352	326	2
353	85	1
353	326	2
353	57	2
354	379	1
355	164	1
356	318	1
356	71	1
357	91	-1
357	350	1
358	206	1
359	326	1
360	280	1
360	326	5
360	347	1
360	105	1
362	3	1
362	87	1
362	164	-1
362	139	1
363	371	1
364	326	1
366	90	1
367	326	1
368	255	1
368	206	1
368	164	-1
368	279	1
370	343	2
371	189	1
371	294	3
372	326	0
375	326	1
376	200	1
377	326	4
378	255	2
379	392	1
381	326	2
382	85	1
382	326	1
382	356	1
383	326	1
384	127	1
384	114	1
385	326	1
386	326	1
388	326	1
389	13	3
390	326	2
391	119	1
391	164	1
392	305	2
393	326	1
394	49	1
395	164	-1
396	4	1
397	85	2
397	326	1
398	347	1
398	47	2
398	255	1
399	326	2
400	5	1
402	71	1
402	255	1
403	326	3
405	18	1
406	115	1
406	56	1
407	30	1
408	99	1
409	164	1
409	49	-1
409	139	1
410	206	-1
411	326	1
414	60	1
414	396	1
415	322	3
415	206	1
415	326	3
416	132	1
417	326	1
418	151	1
421	164	1
421	5	1
422	326	7
422	356	1
423	326	8
424	305	1
424	109	1
425	258	1
425	30	2
425	361	2
425	87	4
425	294	1
425	373	1
425	376	1
426	97	1
428	206	1
428	66	1
429	255	1
430	5	1
433	326	2
435	255	2
436	206	1
436	244	0
436	404	1
436	408	1
438	75	3
438	206	1
439	18	1
440	326	1
441	11	1
441	99	1
441	223	-1
441	380	2
441	326	2
442	132	1
443	139	2
443	224	1
444	105	1
444	326	0
445	326	1
446	326	3
447	305	1
447	206	1
447	326	1
448	81	1
448	326	2
450	388	1
451	326	2
452	326	1
452	240	1
452	105	1
453	327	1
454	164	1
456	373	1
457	71	1
457	330	1
458	238	1
458	326	2
459	71	3
459	326	1
460	164	1
461	99	-1
461	326	-1
461	71	1
462	71	1
463	314	1
464	255	1
465	201	1
465	99	1
466	314	-1
467	283	1
467	49	1
468	221	1
470	262	1
471	110	1
471	188	1
472	200	1
473	326	1
474	326	1
476	267	1
477	264	1
478	326	1
478	100	1
480	312	-1
481	326	6
481	85	1
482	71	1
482	47	1
483	326	2
484	139	1
485	234	1
485	314	1
485	258	1
486	37	1
487	173	1
487	326	3
487	111	1
489	326	1
489	37	6
490	87	-1
491	233	-1
492	326	1
492	105	1
495	291	1
498	326	1
499	326	1
499	155	-1
499	318	1
502	326	1
503	343	1
503	305	1
504	326	1
505	37	1
506	47	1
506	87	-1
506	255	7
507	226	1
508	326	1
510	110	1
510	326	0
511	164	1
513	312	1
514	398	2
515	183	1
516	326	1
517	314	1
518	3	1
519	283	1
520	164	-1
521	89	1
522	240	1
524	164	1
525	326	5
526	37	1
526	326	3
527	326	1
531	87	1
531	314	2
531	330	2
532	47	1
533	248	1
533	200	1
534	164	2
535	353	-1
535	155	1
536	206	1
537	305	1
538	2	2
538	398	2
539	283	2
539	49	2
540	399	1
541	30	1
542	71	1
544	13	1
545	326	1
547	326	2
547	40	1
548	18	1
548	344	1
549	326	3
550	326	-1
552	164	2
553	99	1
555	373	1
555	258	1
555	255	1
555	305	1
557	255	1
558	86	1
558	159	-1
559	326	1
559	105	1
560	357	1
560	164	-1
561	326	1
562	305	2
562	13	1
562	88	1
563	255	1
563	164	1
563	22	1
563	294	-1
564	200	1
565	326	1
566	326	2
568	68	1
569	257	1
569	206	1
569	326	1
573	255	1
573	279	1
573	240	1
574	382	1
575	206	1
575	154	2
576	326	1
577	326	2
580	99	1
580	326	5
582	215	1
583	139	1
583	330	1
584	326	2
584	278	1
585	326	2
587	105	-1
588	255	1
588	294	1
589	125	1
590	105	1
591	142	1
592	258	1
592	314	1
592	206	1
593	361	1
593	77	1
594	326	1
597	255	-1
597	294	1
598	3	1
599	326	1
600	231	-1
601	326	1
602	326	5
604	326	3
605	5	1
606	87	1
607	203	1
608	259	1
608	376	1
608	338	1
609	164	1
610	62	2
610	326	1
611	206	1
613	155	-1
613	353	-1
615	326	2
615	37	1
616	13	1
617	326	1
618	105	1
622	326	1
623	320	1
624	206	1
625	164	1
627	326	3
629	99	1
631	326	-1
633	89	1
634	37	-1
635	3	1
636	196	1
636	244	1
637	381	1
638	87	1
639	47	1
639	74	1
639	326	2
640	71	1
641	9	1
641	132	1
642	326	1
643	332	1
644	326	1
645	314	1
646	258	1
646	269	1
646	164	1
646	6	1
647	326	1
648	164	1
649	260	1
649	326	3
650	305	2
650	326	1
651	18	1
652	326	2
653	55	1
653	326	1
653	164	1
654	322	2
654	326	1
654	286	1
654	379	1
655	255	1
655	305	1
656	326	1
658	164	1
658	255	1
658	103	1
660	234	-1
661	312	1
662	164	-1
663	164	1
665	326	1
667	330	1
668	71	1
668	351	1
669	13	1
670	206	1
670	326	7
671	99	1
672	333	1
673	373	1
674	71	1
674	314	1
675	255	0
675	47	3
675	347	-1
676	326	2
677	326	3
678	255	1
680	326	1
682	25	-1
683	312	7
683	99	1
684	268	1
684	326	3
686	326	1
687	326	1
688	206	1
689	125	1
689	71	1
691	312	3
692	326	-1
693	306	1
695	39	1
695	217	2
697	376	1
697	87	1
697	294	1
699	326	1
700	226	1
700	164	1
701	326	1
701	13	1
702	47	-1
703	30	1
704	314	1
705	164	1
706	326	4
707	264	1
707	305	2
707	207	1
707	3	1
707	153	2
707	274	1
708	326	1
709	120	1
710	315	1
710	330	1
711	206	1
711	164	1
711	326	1
712	140	2
713	167	1
714	206	1
714	326	2
714	57	1
715	206	1
716	5	4
719	326	1
720	25	1
721	99	1
721	326	1
722	354	1
722	108	1
722	267	1
723	391	1
723	3	1
724	326	3
725	37	1
725	103	1
725	326	1
725	3	1
726	280	1
727	105	1
727	326	5
728	164	1
728	350	1
729	3	1
730	310	1
731	326	1
732	349	1
732	255	1
733	169	1
733	350	1
734	164	-1
735	5	1
735	326	1
735	347	1
736	376	2
736	127	1
736	203	1
738	164	-1
741	326	1
742	36	1
742	386	1
742	326	3
744	49	1
744	142	1
745	326	1
745	87	2
746	164	2
747	142	1
748	294	1
749	326	1
750	164	1
751	312	1
752	353	-1
753	330	1
753	49	1
754	326	1
755	357	1
755	164	1
757	361	1
758	32	1
758	366	1
758	0	1
758	330	1
759	326	1
760	164	1
762	164	1
762	30	1
762	139	2
764	255	1
766	49	1
768	341	1
769	139	1
769	164	1
770	326	1
771	326	1
772	232	1
772	87	1
772	326	1
773	326	1
774	255	2
774	305	2
774	30	1
774	139	1
775	312	1
776	5	1
777	71	1
778	326	2
779	47	1
780	206	1
780	255	1
780	71	1
782	206	1
783	79	1
784	18	1
784	90	1
785	326	1
786	376	2
786	164	1
786	47	3
787	164	1
790	326	1
791	96	1
792	326	1
792	71	1
793	326	-1
794	322	1
794	326	1
794	290	1
794	314	1
794	328	1
794	330	1
795	268	1
795	87	2
796	63	1
797	326	3
798	71	2
799	314	2
802	326	13
805	85	1
805	326	2
806	326	0
807	132	1
807	164	2
807	343	1
807	3	1
807	272	1
807	234	1
808	326	3
809	28	1
809	132	1
810	320	-1
810	3	1
811	264	1
811	305	1
811	207	1
811	3	1
812	139	1
816	30	1
817	167	1
818	312	1
819	318	1
819	18	1
820	66	1
822	326	1
823	377	3
826	160	1
826	326	5
827	326	2
828	268	1
829	103	2
829	164	1
829	255	1
830	312	1
830	326	2
831	49	1
831	6	2
831	376	1
832	37	1
832	326	2
833	330	1
833	71	2
835	71	3
836	373	1
836	258	1
838	326	3
839	380	1
839	356	1
839	326	4
841	200	1
841	164	1
841	296	1
841	326	1
841	255	-1
842	87	1
843	40	2
843	37	1
843	326	11
844	326	5
844	280	1
845	326	2
846	326	2
846	255	1
846	151	2
847	164	1
847	326	1
847	206	1
848	13	-1
850	47	1
850	266	1
852	13	1
853	206	1
853	326	2
856	326	7
857	283	3
857	71	1
859	206	1
859	326	2
860	326	1
861	326	1
861	87	1
862	173	2
863	299	-1
863	279	1
866	30	-1
868	259	2
868	49	1
869	350	1
869	255	1
869	257	1
869	314	1
870	326	1
871	164	1
872	49	1
872	267	1
873	312	0
875	5	2
875	206	1
876	326	1
876	25	1
879	326	1
880	37	1
881	25	1
883	255	1
883	206	1
884	71	1
885	326	2
887	326	1
888	326	1
889	326	1
890	356	-1
890	30	0
891	255	-1
892	326	1
893	206	1
893	217	2
893	239	1
894	200	1
894	350	1
894	91	1
894	326	5
894	330	1
894	363	1
894	116	1
895	326	-1
895	4	1
896	356	1
897	99	-1
898	307	2
899	326	2
899	280	1
900	371	1
900	49	1
900	71	1
901	248	1
902	13	1
902	385	1
904	141	1
904	247	1
904	49	1
904	155	1
905	326	1
906	268	3
907	164	1
908	9	1
910	326	2
911	326	2
912	154	1
912	399	2
913	254	1
914	326	1
915	326	1
916	87	1
918	49	1
918	326	1
919	326	1
921	330	1
922	330	1
923	177	1
923	326	1
924	326	1
925	326	2
927	23	1
928	326	1
930	193	1
931	211	1
931	25	1
932	110	2
934	71	1
935	25	1
936	71	4
936	49	1
937	326	1
938	87	-1
938	164	1
938	347	1
940	71	1
940	314	1
940	224	1
941	283	1
942	326	1
943	155	1
943	164	1
943	220	1
943	261	1
945	314	2
945	149	1
945	71	1
945	258	1
945	53	1
945	247	1
947	262	1
948	356	1
949	123	1
949	326	2
950	206	1
951	229	1
952	136	1
952	87	1
952	335	3
952	388	2
952	332	1
953	167	1
954	201	1
955	326	1
956	184	1
956	326	2
957	56	1
958	70	1
958	326	5
959	3	1
960	306	1
960	326	1
961	318	1
962	152	1
963	255	1
964	326	0
965	326	4
967	30	1
969	326	2
970	326	3
970	314	2
971	18	1
972	100	-1
973	326	2
973	71	1
975	351	1
976	326	1
978	294	1
979	234	1
979	3	1
980	318	1
981	49	1
981	353	1
983	255	1
984	48	1
984	379	1
985	255	3
985	87	1
987	326	2
989	144	1
991	30	1
991	361	1
991	326	1
991	18	1
992	255	1
993	326	1
993	57	1
994	31	1
994	164	2
994	221	1
994	6	1
994	87	1
995	326	2
996	326	2
997	258	-1
998	87	1
1000	326	4
1001	71	1
1001	74	1
1002	87	1
1002	312	-1
1002	326	2
1002	224	1
1002	270	-1
1004	120	1
1005	326	-2
1005	115	2
1006	262	1
1007	252	1
1008	326	4
1009	167	1
1009	326	2
1011	63	1
1011	37	1
1012	326	2
1013	312	1
1014	99	8
1014	209	1
1014	106	1
1014	326	3
1014	181	-1
1015	335	1
1016	87	1
1017	164	1
1018	326	1
1019	326	2
1020	71	1
1021	326	3
1021	93	1
1022	206	1
1023	164	1
1024	206	1
1026	318	1
1027	71	1
1029	164	0
1029	357	2
1031	326	6
1032	343	1
1032	307	1
1033	326	1
1034	382	3
1035	326	1
1035	280	1
1036	373	1
1036	283	1
1036	57	1
1036	30	1
1036	326	39
1036	37	2
1036	99	1
1036	87	1
1036	3	2
1037	326	1
1039	280	1
1040	314	2
1042	255	2
1043	145	1
1044	71	2
1045	326	2
1048	326	0
1048	87	1
1049	280	1
1049	326	2
1051	326	2
1051	280	1
1051	234	1
1051	109	1
1052	87	2
1053	206	2
1054	87	1
1055	240	1
1055	3	2
1056	326	6
1057	164	2
1059	332	1
1062	66	1
1064	99	2
1065	37	2
1065	322	1
1065	326	4
1067	326	4
1068	56	1
1068	19	1
1069	326	10
1069	40	1
1070	163	1
1072	312	1
1073	326	2
1074	326	1
1075	139	1
1077	242	1
1077	326	1
1079	35	0
1080	87	1
1081	164	1
1081	87	-1
1082	164	1
1083	326	3
1084	157	1
1084	328	1
1084	330	1
1084	49	2
1085	89	1
1086	326	1
1086	144	1
1087	132	1
1087	206	1
1088	71	1
1089	326	1
1090	255	-1
1090	22	1
1091	164	1
1092	75	2
1092	13	1
1093	326	1
1094	326	1
1095	49	1
1095	67	1
1095	7	1
1095	205	1
1098	326	1
1099	326	1
1099	40	1
1100	326	3
1100	4	1
1100	85	1
1101	326	2
1106	326	1
1107	326	2
1108	305	2
1109	326	2
1111	369	-1
1112	395	1
1114	105	1
1116	49	2
1117	167	1
1118	330	-1
1118	70	1
1119	326	1
1119	164	1
1120	326	1
1121	326	1
1122	87	1
1122	47	1
1122	30	1
1122	164	1
1122	71	1
1123	30	1
1124	326	2
1125	326	1
1126	139	2
1129	332	1
1130	31	1
1131	87	1
1131	361	2
1133	192	1
1134	326	1
1135	258	1
1135	373	1
1136	206	1
1136	317	1
1136	333	2
1137	326	1
1137	90	2
1138	326	1
1139	266	1
1139	139	2
1139	49	0
1140	206	1
1141	37	1
1141	326	1
1143	164	1
1145	37	1
1145	326	1
1146	326	2
1147	206	1
1147	332	2
1147	139	2
1148	13	1
1150	326	1
1151	326	1
1151	206	1
1152	13	1
1152	326	1
1153	105	1
1153	326	1
1154	326	1
1154	57	1
1155	382	1
1156	401	1
1156	326	1
1156	253	2
1157	9	1
1157	333	1
1158	326	1
1160	322	3
1161	87	1
1162	326	1
1163	326	1
1167	151	1
1167	326	1
1168	283	2
1169	164	1
1171	200	1
1171	158	1
1171	314	1
1172	155	1
1172	353	1
1173	326	7
1173	356	1
1173	141	1
1173	150	1
1174	224	1
1175	164	3
1175	326	15
1176	294	1
1176	326	1
1177	326	3
1179	326	2
1180	25	1
1181	294	1
1181	22	1
1183	309	-1
1184	347	1
1184	326	1
1184	3	1
1185	326	1
1187	151	1
1187	357	5
1187	164	1
1189	326	3
1190	164	1
1191	47	2
1192	206	1
1193	326	1
1194	326	1
1195	382	2
1196	3	-1
1197	87	1
1199	314	1
1199	71	1
1200	326	2
1201	318	1
1203	396	-1
1203	164	-1
1204	294	2
1206	326	1
1207	326	1
1208	326	1
1209	102	1
1210	326	1
1211	369	1
1212	272	1
1212	164	1
1213	164	1
1213	328	1
1213	388	1
1214	326	1
1215	326	2
1216	326	1
1217	71	3
1218	206	1
1223	156	1
1223	379	1
1223	164	1
1224	326	1
1225	3	1
1226	272	1
1226	246	1
1226	256	1
1227	326	4
1228	326	1
1229	258	1
1229	326	1
1229	87	1
1229	356	1
1230	22	-1
1231	326	1
1232	326	2
1233	164	1
1234	326	5
1235	326	1
1235	99	1
1236	382	-1
1237	87	1
1238	326	1
1238	155	0
1238	353	1
1239	326	2
1239	102	1
1239	312	1
1240	13	1
1242	333	1
1242	255	2
1243	176	1
1244	255	1
1245	396	1
1245	164	-1
1246	326	2
1247	408	1
1248	278	1
1249	110	2
1250	255	-1
1251	251	3
1252	206	1
1253	347	1
1254	326	1
1255	206	-1
1255	13	1
1256	90	1
1257	71	1
1257	314	1
1258	105	3
1259	326	-1
1260	164	1
1261	326	1
1262	11	1
1264	198	1
1265	99	1
1265	326	-1
1266	312	1
1267	326	1
1268	326	1
1268	57	2
1271	164	1
1272	326	3
1273	164	1
1273	206	1
1273	238	2
1273	373	1
