0	0000119
1	0001396
2	0007754
3	0000501
4	0001428
5	0003560
6	0001371
7	0000054
8	0003287
9	0000479
10	0002098
11	0002859
12	0000103
13	0001513
14	0004313
15	0012521
16	0000400
17	0200151
18	0001298
19	0002186
20	0005317
21	0000126
22	0002751
23	0001508
24	0001903
25	0000822
26	0000248
27	0000707
28	0012828
29	0008358
30	0002180
31	0000648
32	0000046
33	0025318
34	0011100
35	0003577
36	0030084
37	0001402
38	0100543
39	0012840
40	0030078
41	0002066
42	0002637
43	0100598
44	0000490
45	0000482
46	0002063
47	0009830
48	0002651
49	0001249
50	0002539
51	0011857
52	0005576
53	0001339
54	0000836
55	0002164
56	0000752
57	0009733
58	0100008
59	0000027
60	0000528
61	0002150
62	0003131
63	0100244
64	0012206
65	0000325
66	0010984
67	0000336
68	0004818
69	0001654
70	0000821
71	0001250
72	0000047
73	0004756
74	0001595
75	0003124
76	0000481
77	0002352
78	0002310
79	0003155
80	0001270
81	0012114
82	0045014
83	0001658
84	0000992
85	0012174
86	0006644
87	0003745
88	0001442
89	0002155
90	0002669
91	0012825
92	0025279
93	0030646
94	0001993
95	0100660
96	0003207
97	0012120
98	0002797
99	0003006
100	0100768
101	0002000
102	0100665
103	0012032
104	0000272
105	0002860
106	0000243
107	0002529
108	0000089
109	0012832
110	0002885
111	0001626
112	0030651
113	0002665
114	0001943
115	0000718
116	0004942
117	0001276
118	0002749
119	0001878
120	0002728
121	0002360
122	0011506
123	0001274
124	0008341
125	0200134
126	0007009
127	0003201
128	0007166
129	0010983
130	0200058
131	0001007
132	0000546
133	0001410
134	0000939
135	0003118
136	0003680
137	0004923
138	0001288
139	0001251
140	0002181
141	0002023
142	0001627
143	0000787
144	0001131
145	0001022
146	0003074
147	0002671
148	0002135
149	0010550
150	0000598
151	0000968
152	0007206
153	0007957
154	0000112
155	0002650
156	0001941
157	0010535
158	0002119
159	0012265
160	0006770
161	0001257
162	0000053
163	0010972
164	0000007
165	0002949
166	0001596
167	0001635
168	0002625
169	0000316
170	0001561
171	0000842
172	0040078
173	0002204
174	0010628
175	0000843
176	0002666
177	0009919
178	0012056
179	0002656
180	0003563
181	0000286
182	0006739
183	0001025
184	0012740
185	0003828
186	0000682
187	0000083
188	0001875
189	0001271
190	0000480
191	0002072
192	0001970
193	0001397
194	0000121
195	0009064
196	0012829
197	0000107
198	0010982
199	0001901
200	0001999
201	0030645
202	0002079
203	0006785
204	0001336
205	0000154
206	0001425
207	0000541
208	0006780
209	0000601
210	0011516
211	0002153
212	0003202
213	0002514
214	0002878
215	0003540
216	0003429
217	0002148
218	0031474
219	0000540
220	0011968
221	0001272
222	0000802
223	0009592
224	0001427
225	0000508
226	0002059
227	0003510
228	0001392
229	0002120
230	0003593
231	0025303
232	0012197
233	0000733
234	0000568
235	0012833
236	0012578
237	0000589
238	0011675
239	0002758
240	0000563
241	0002895
242	0000150
243	0000657
244	0001987
245	0002126
246	0009125
247	0000164
248	0030680
249	0011001
250	0002858
251	0002591
252	0001714
253	0000110
254	0002090
255	0000365
256	0002657
257	0005321
258	0004322
259	0002804
260	0002097
261	0001945
262	0002282
263	0005214
264	0000639
265	0003756
266	0001258
267	0002917
268	0100242
269	0002486
270	0010762
271	0025066
272	0000556
273	0001629
274	0000486
275	0005110
276	0008897
277	0025292
278	0011897
279	0000951
280	0002861
281	0025301
282	0003159
283	0000717
284	0030760
285	0001321
286	0012385
287	0001751
288	0001030
289	0000969
290	0001302
291	0002415
292	0010636
293	0001156
294	0003198
295	0000473
296	0003468
297	0002901
298	0001880
299	0000135
300	0009826
301	0000169
302	0001199
303	0000972
304	0001159
305	0000518
306	0001287
307	0000483
308	0011459
309	0001034
310	0001872
311	0000982
312	0100753
313	0002311
314	0000252
315	0003128
316	0000478
317	0001105
318	0001638
319	0045005
320	0002383
321	0002324
322	0003002
323	0003676
324	0001363
325	0000175
326	0002664
327	0004308
328	0000708
329	0010442
330	0001263
331	0001067
332	0001332
333	0000618
334	0001792
335	0001300
336	0025367
337	0001631
338	0002948
339	0025287
340	0012126
341	0002067
342	0005268
343	0000545
344	0002521
345	0000962
346	0002904
347	0000005
348	0002510
349	0000505
350	0000347
351	0011496
352	0012034
353	0000256
354	0000104
355	0000581
356	0030731
357	0001006
358	0001651
359	0002167
360	0040075
361	0002145
362	0000750
363	0008905
364	0002376
365	0006695
366	0030260
367	0007373
368	0000496
369	0000077
370	0001284
371	0000238
372	0002092
373	0002652
374	0002668
375	0000453
376	0012839
377	0003072
378	0100026
379	0000924
380	0005584
381	0001992
382	0030127
383	0001511
384	0001947
385	0001520
386	0045025
387	0002808
388	0012758
389	0001808
390	0000520
391	0001083
392	0000668
393	0011662
394	0030853
395	0002154
396	0040185
397	0000572
398	0000608
399	0011010
400	0001317
401	0000829
402	0000602
403	0002185
404	0001466
405	0012592
406	0000280
407	0030050
408	0008221
