0	065
1	02804
2	0301
3	02342
4	02800
5	01352
6	02651
7	0992
8	01458
9	0120
10	0671
11	01719
12	0499
13	01136
14	02900
15	02621
16	02287
17	081
18	01945
19	02746
20	02469
21	0122
22	0410
23	01132
24	0514
25	01404
26	01196
27	0305
28	01418
29	01781
30	01878
31	0106
32	0574
33	02739
34	0854
35	02671
36	01211
37	02096
38	01175
39	01995
40	01235
41	0502
42	0590
43	0605
44	02470
45	01720
46	02491
47	0588
48	0511
49	02866
50	02010
51	02337
52	02881
53	01506
54	02013
55	02632
56	01269
57	01653
58	02314
59	0886
60	01901
61	0701
62	01773
63	069
64	02345
65	0869
66	0790
67	0467
68	0891
69	01416
70	01897
71	02449
72	02737
73	02646
74	01191
75	01213
76	0146
77	0534
78	02742
79	0543
80	01412
81	01725
82	02611
83	02825
84	0705
85	01291
86	02919
87	0624
88	02229
89	0450
90	0231
91	01461
92	01545
93	011
94	0823
95	0637
96	01873
97	02299
98	01233
99	0470
100	02720
101	01681
102	0236
103	0494
104	01135
105	0528
106	01649
107	01762
108	02073
109	02563
110	0600
111	062
112	0709
113	02473
114	01189
115	02593
116	0924
117	0149
118	02589
119	0379
120	01915
121	01013
122	083
123	0909
124	0721
125	01657
126	02513
127	0288
128	02114
129	0794
130	01456
131	01567
132	02214
133	02658
134	01302
135	061
136	01906
137	0766
138	02660
139	024
140	02678
141	02744
142	02718
143	0573
144	02048
145	01523
146	02524
147	044
148	0868
149	0885
150	02912
151	01282
152	02203
153	0640
154	01577
155	0803
156	0927
157	01160
158	01224
159	01249
160	02015
161	01562
162	01079
163	0342
164	01794
165	0279
166	0159
167	02072
168	0485
169	0866
170	01474
171	02666
172	02896
173	02069
174	0392
175	0987
176	01454
177	02860
178	01267
179	026
180	01459
181	0694
182	01568
183	02313
184	0294
185	01035
186	02448
187	01159
188	01965
189	0336
190	0901
191	0252
192	0370
193	013
194	02789
195	01881
196	02959
197	01417
198	01747
199	0199
200	0976
201	0322
202	02477
203	02462
204	01257
205	02352
206	02011
207	01180
208	01038
209	0951
210	02784
211	0724
212	01372
213	01353
214	0608
215	0852
216	01620
217	0962
218	02936
219	02330
220	02094
221	0212
222	01258
223	0234
224	02530
225	01024
226	0717
227	01039
228	01250
229	01259
230	0977
231	02624
232	02940
233	01119
234	0862
235	0797
236	02557
237	01075
238	01636
239	01465
240	0221
241	01594
242	02620
243	02829
244	0990
245	01759
246	02194
247	02328
248	0401
249	01969
250	01721
251	0903
252	078
253	02853
254	01658
255	02135
256	0781
257	01776
258	01101
259	0949
260	01383
261	0110
262	01275
263	0616
264	02054
265	0232
266	0804
267	02304
268	02854
269	02095
270	0802
271	0408
272	02680
273	02711
274	0351
275	01511
276	0817
277	0875
278	0371
279	0947
280	0115
281	02001
282	0561
283	0143
284	02665
285	01805
286	01044
287	0595
288	0831
289	0807
290	0855
291	01242
292	0130
293	02178
294	02207
295	0427
296	036
297	0182
298	02437
299	02590
300	0191
301	02628
302	0265
303	0602
304	0188
305	01131
306	0165
307	0661
308	02895
309	02920
310	073
311	0299
312	02497
313	01247
314	054
315	0348
316	04
317	01533
318	01294
319	01322
320	01946
321	02321
322	01993
323	02032
324	02413
325	0217
326	0493
327	01062
328	02444
329	01028
330	02780
331	01145
332	01638
333	0707
334	0759
335	01646
336	02336
337	01260
338	0579
339	01277
340	01283
341	01884
342	02713
343	0567
344	02745
345	02142
346	0119
347	089
348	01896
349	0108
350	0981
351	01254
352	01086
353	01964
354	02534
355	02868
356	0358
357	02630
358	02014
359	079
360	0747
361	02097
362	02442
363	0498
364	02783
365	02798
366	0417
367	01979
368	01179
369	01209
370	0939
371	01255
372	01043
373	02638
374	0889
375	01812
376	02559
377	0986
378	0625
379	02774
380	01662
381	01833
382	02088
383	0399
384	0907
385	01270
386	01922
387	0321
388	02970
389	01972
390	02458
391	01703
392	02541
393	01939
394	01675
395	02405
396	01911
397	0147
398	02929
399	0639
400	01176
401	0438
402	01334
403	02237
404	01319
405	02511
406	01973
407	01396
408	02192
409	0442
410	01115
411	02527
412	01751
413	02484
414	014
415	01679
416	01926
417	0503
418	0244
419	0500
420	01274
421	0578
422	0547
423	01639
424	01382
425	02837
426	0814
427	0148
428	02217
429	01842
430	01749
431	0135
432	0441
433	01202
434	01389
435	01696
436	02879
437	01515
438	02116
439	0184
440	01288
441	01746
442	0365
443	0218
444	0996
445	01691
446	02452
447	01571
448	02267
449	01482
450	0582
451	0329
452	01168
453	01843
454	0314
455	085
456	02312
457	0397
458	01950
459	0318
460	01150
461	02749
462	0968
463	0878
464	01298
465	0860
466	01621
467	01447
468	02797
469	01006
470	01047
471	02461
472	01724
473	02531
474	01478
475	01903
476	02583
477	01795
478	01550
479	0681
480	0495
481	0626
482	0353
483	01324
484	01248
485	0934
486	02806
487	0429
488	02639
489	02216
490	0428
491	02753
492	0330
493	0897
494	01704
495	0931
496	01859
497	01265
498	01935
499	01055
500	0389
501	01797
502	0296
503	0680
504	02430
505	01631
506	02220
507	02953
508	01205
509	02574
510	02618
511	02175
512	02904
513	034
514	01796
515	043
516	0420
517	02044
518	01618
519	01452
520	02056
521	01350
522	01464
523	0712
524	02963
525	02082
526	0929
527	02558
528	01147
529	0258
530	01284
531	02107
532	01617
533	01718
534	01245
535	0225
536	0859
537	02297
538	01790
539	0840
540	01093
541	01292
542	0627
543	01237
544	0516
545	0176
546	0621
547	02062
548	02576
549	01181
550	02836
551	0175
552	02599
553	064
554	01670
555	01234
556	02184
557	01982
558	02653
559	01823
560	01
561	02101
562	01441
563	02309
564	0369
565	02478
566	02517
567	01004
568	01340
569	0452
570	0303
571	01540
572	0418
573	01895
574	093
575	01318
576	0610
577	02156
578	0497
579	02649
580	0538
581	02515
582	0800
583	01355
584	02252
585	02262
586	02796
587	02685
588	02887
589	01490
590	01701
591	0985
592	01054
593	0200
594	0391
595	01654
596	02691
597	02191
598	0877
599	01510
600	02359
601	02947
602	0761
603	01146
604	02824
605	0846
606	01375
607	01543
608	0863
609	01582
610	0685
611	010
612	01212
613	01021
614	0247
615	0492
616	01225
617	01085
618	0841
619	0958
620	01886
621	01791
622	01323
623	01140
624	042
625	01990
626	01008
627	02086
628	02408
629	0545
630	0908
631	0821
632	0477
633	01726
634	02007
635	02840
636	02957
637	01481
638	0251
639	02736
640	0995
641	01549
642	01686
643	01697
644	02109
645	01102
646	02378
647	0271
648	02820
649	0451
650	0687
651	0553
652	02635
653	02379
654	02578
655	01467
656	02373
657	02208
658	02460
659	0190
660	0486
661	01215
662	0335
663	01216
664	0313
665	0792
666	01397
667	02967
668	0599
669	0953
670	01468
671	0835
672	01918
673	02152
674	049
675	01462
676	01335
677	02871
678	01525
679	02856
680	01395
681	0535
682	012
683	0256
684	0757
685	02291
686	02414
687	02667
688	0870
689	0811
690	01170
691	0223
692	0174
693	01099
694	02675
695	02782
696	02612
697	01929
698	095
699	0892
700	01777
701	01838
702	0550
703	059
704	01492
705	01531
706	02171
707	02890
708	0537
709	02219
710	01091
711	01983
712	0700
713	01863
714	02358
715	02257
716	02523
717	01362
718	0777
719	01471
720	01954
721	02410
722	01019
723	01052
724	01570
725	0752
726	01598
727	05
728	0998
729	0181
730	02420
731	0281
732	01194
733	0850
734	02087
735	02483
736	02852
737	0344
738	0839
739	02387
740	02828
741	02619
742	02813
743	048
744	0136
745	01875
746	0669
747	0476
748	0678
749	0649
750	01542
751	02300
752	01851
753	02125
754	01152
755	02927
756	0971
757	02495
758	0286
759	018
760	02482
761	02081
762	01642
763	0556
764	02710
765	0890
766	0416
767	0239
768	02506
769	0439
770	02707
771	0469
772	01694
773	02264
774	01243
775	01182
776	0323
777	02380
778	0230
779	02781
780	0406
781	02575
782	0557
783	0345
784	02397
785	02725
786	01049
787	02518
788	0529
789	07
790	01421
791	02539
792	0404
793	01811
794	01244
795	0170
796	0340
797	02303
798	01064
799	01187
800	047
801	01793
802	01332
803	02025
804	0490
805	01113
806	02110
807	01821
808	0665
809	02808
810	0510
811	0844
812	0645
813	01337
814	0789
815	0328
816	01959
817	02141
818	01799
819	01336
820	0186
821	02915
822	0372
823	0816
824	066
825	0725
826	0145
827	0896
828	0713
829	02596
830	01715
831	01414
832	01755
833	0911
834	01281
835	02803
836	01672
837	01439
838	02197
839	0784
840	02161
841	02965
842	01173
843	01392
844	0663
845	01077
846	09
847	0643
848	028
849	02075
850	01919
851	01090
852	01774
853	01117
854	0829
855	01316
856	0650
857	02615
858	0327
859	0362
860	01822
